#{"t_start": 1770572514.125886, "env_id": "None"}
r,l,t
-113.804924,11,55.05413
-8.685007,1,55.063098
-152.20012,15,55.071333
-42.57143,4,55.087697
-62.625626,7,55.096122
-22.61787,2,55.107944
-112.78764,9,55.12879
-91.967285,7,55.137492
-22.500227,1,55.137511
-8.230826,1,55.145294
-20.768538,2,55.1573
-186.01228,16,55.157317
-10.750456,1,55.165864
-8.193299,1,55.165874
-213.29291,22,55.173886
-64.57493,6,55.182724
-7.838792,1,55.191652
-19.3831,2,55.191672
-7.6101665,1,55.199787
-50.057095,5,55.218211
-79.40832,9,55.23829
-158.48291,14,55.24686
-82.86844,7,55.255941
-15.31603,1,55.25596
-14.166423,1,55.265814
-12.589093,1,55.265843
-179.63521,16,55.265853
-7.4420404,1,55.274256
-12.96269,1,55.274273
-29.421587,3,55.289734
-44.041912,4,55.28976
-10.362025,1,55.298731
-104.036,9,55.307534
-78.69228,7,55.320162
-31.468634,4,55.320182
-8.719184,1,55.328933
-78.64116,7,55.343703
-93.43431,8,55.354216
-55.076927,6,55.363156
-7.492052,1,55.371652
-13.729214,1,55.380124
-7.8958592,1,55.388646
-93.5648,7,55.403284
-6.8774347,1,55.411838
-159.62276,14,55.411855
-18.546415,1,55.419583
-10.0765705,1,55.42768
-17.901773,2,55.427697
-84.38903,7,55.436658
-15.562488,1,55.43667
-17.146503,1,55.445495
-12.797047,1,55.445523
-7.913848,1,55.454678
-12.587234,1,55.45469
-206.74171,18,55.469946
-8.664462,1,55.478845
-83.63016,8,55.487183
-78.60817,7,55.498038
-12.325953,1,55.507132
-104.69092,10,55.51861
-28.510607,1,55.527391
-7.753284,1,55.535171
-176.4622,11,55.552366
-139.67899,13,55.561013
-17.905655,1,55.561032
-15.818143,2,55.572912
-129.8713,9,55.584067
-158.31699,13,55.584082
-94.79691,8,55.600245
-107.37669,9,55.612866
-89.171906,7,55.612881
-98.57155,10,55.626979
-124.89965,10,55.643656
-89.764496,7,55.643669
-8.877512,1,55.651391
-59.28617,6,55.660062
-11.497264,1,55.660076
-10.355691,1,55.669093
-8.553268,1,55.676774
-52.71516,5,55.685335
-125.618385,13,55.693998
-7.406267,1,55.694011
-52.627033,6,55.705166
-146.85732,11,55.735067
-115.31036,11,55.735083
-7.133475,1,55.743189
-11.515658,1,55.743202
-7.9464,1,55.751249
-180.00621,17,55.762635
-15.442575,2,55.762647
-45.36039,4,55.771047
-178.30688,14,55.771057
-23.29234,3,55.785665
-16.087925,1,55.794552
-15.850717,1,55.802417
-76.82081,7,55.810781
-9.30429,1,55.810793
-9.64097,1,55.818804
-21.937511,2,55.82723
-111.566734,10,55.836052
-31.466038,3,55.845013
-7.640908,1,55.845028
-119.720726,10,55.845035
-13.608306,1,55.853591
-28.184946,3,55.869874
-7.6592455,1,55.877781
-55.802383,7,55.891234
-128.36433,12,55.905773
-192.66162,13,55.924544
-56.291603,6,55.924567
-127.39679,9,55.932541
-12.583659,1,55.932555
-16.827759,1,55.932563
-20.724703,2,55.943523
-70.78443,7,55.951176
-90.86731,8,55.977162
-13.0847025,1,55.985378
-163.62163,12,55.993094
-7.229629,1,56.000931
-12.226107,1,56.008549
-119.44875,11,56.008563
-171.29504,15,56.017288
-13.097803,1,56.017302
-12.990573,1,56.017309
-13.760345,1,56.026329
-7.8222017,1,56.026343
-11.0625,1,56.035168
-11.567426,1,56.042846
-47.869152,4,56.051174
-120.363815,9,56.060327
-46.68877,4,56.060341
-24.101326,2,56.073746
-8.994636,1,56.082771
-38.73383,4,56.082782
-13.017145,1,56.091678
-8.054683,1,56.100005
-8.241053,1,56.108083
-8.091659,1,56.116161
-61.73842,5,56.123951
-91.73028,9,56.132569
-9.206475,1,56.132579
-83.46266,7,56.154753
-9.000416,1,56.16304
-202.05931,17,56.163055
-98.35046,8,56.173315
-31.481339,3,56.187561
-8.858029,1,56.196348
-54.730473,6,56.196359
-12.926563,1,56.205395
-12.9757805,1,56.205404
-182.91498,14,56.213103
-12.43,1,56.221328
-133.74713,12,56.236532
-7.022771,1,56.244467
-92.5038,9,56.264031
-201.24489,15,56.279997
-13.787321,1,56.288159
-93.6561,8,56.30198
-226.96321,20,56.310544
-12.424072,1,56.310556
-26.223068,1,56.318888
-24.5226,2,56.327451
-10.412298,1,56.327464
-238.12329,19,56.342247
-31.27888,3,56.357059
-15.92845,1,56.364976
-145.2746,15,56.375148
-96.98952,11,56.386979
-91.23274,6,56.403776
-189.87784,16,56.412596
-8.604289,1,56.41261
-8.031517,1,56.420145
-133.94778,11,56.427527
-8.204676,1,56.436264
-13.729127,1,56.444249
-101.78795,9,56.44426
-7.8524933,1,56.452981
-9.222535,1,56.461206
-7.0512285,1,56.469345
-72.78975,7,56.478296
-7.6258197,1,56.478305
-14.303245,1,56.486239
-24.656973,2,56.494262
-10.396558,1,56.502398
-24.514812,3,56.51155
-13.238762,1,56.520004
-7.867441,1,56.529412
-7.550897,1,56.537819
-156.55742,15,56.53783
-15.798465,1,56.547036
-149.54848,12,56.54705
-9.00129,1,56.556964
-95.91352,9,56.572915
-44.42244,4,56.572928
-7.9542866,1,56.582229
-8.068095,1,56.591024
-12.855199,1,56.598538
-12.875723,1,56.605971
-107.79425,8,56.613563
-111.28413,10,56.635666
-81.36589,6,56.635679
-10.906376,1,56.64431
-8.9431305,1,56.644322
-8.238047,1,56.653388
-200.43637,17,56.653399
-7.769171,1,56.653406
-7.992729,1,56.661334
-8.147432,1,56.66926
-12.103237,1,56.67792
-56.255917,5,56.6894
-7.7839985,1,56.699461
-26.308481,3,56.699475
-149.7576,13,56.699481
-11.924566,1,56.708185
-14.104647,1,56.708201
-10.021253,1,56.708208
-100.53337,9,56.720718
-37.606937,3,56.729958
-8.785825,1,56.729971
-8.674863,1,56.738971
-8.033672,1,56.738984
-11.374929,1,56.747332
-101.1423,8,56.774187
-58.70311,5,56.788743
-8.050154,1,56.788815
-22.970987,3,56.807532
-102.38627,9,56.819312
-7.793989,1,56.82809
-43.4812,6,56.82811
-13.325844,1,56.837227
-8.756982,1,56.845115
-181.51282,18,56.853425
-43.183044,5,56.871397
-114.524635,11,56.879853
-8.135107,1,56.887669
-128.6605,10,56.905406
-136.22734,14,56.914135
-82.20901,8,56.922783
-7.7548747,1,56.922798
-7.6798596,1,56.931216
-78.78469,5,56.948827
-14.690341,1,56.957282
-92.23036,9,56.975714
-11.144928,1,56.983576
-168.64326,14,56.991335
-8.918727,1,56.991353
-7.9860005,1,57.000023
-83.33436,7,57.000036
-7.3673525,1,57.009292
-226.90399,20,57.009302
-11.235892,1,57.009309
-7.7235703,1,57.01865
-11.822043,1,57.01867
-33.90618,3,57.018679
-14.4524975,1,57.027967
-43.279007,3,57.039461
-29.753733,4,57.039475
-8.874343,1,57.047367
-10.446127,1,57.055774
-63.214657,6,57.064132
-7.946379,1,57.064146
-57.513947,6,57.072982
-7.7104745,1,57.082184
-18.750929,2,57.082197
-25.208445,2,57.09372
-14.775496,1,57.102864
-83.00067,8,57.117714
-43.655376,4,57.126327
-143.1697,13,57.134017
-109.44203,8,57.13403
-9.678731,1,57.142099
-108.21419,10,57.176045
-127.18908,11,57.176071
-135.69533,13,57.183804
-16.255121,2,57.191361
-7.7044673,1,57.191375
-134.59651,12,57.199233
-13.05988,1,57.207193
-60.9094,7,57.231724
-110.1109,9,57.231742
-7.7564197,1,57.240228
-124.69948,9,57.247841
-22.860378,2,57.25869
-8.484886,1,57.266433
-60.274857,5,57.266449
-8.155577,1,57.274175
-19.931417,2,57.285035
-206.99133,17,57.303913
-113.02431,11,57.303942
-101.75579,8,57.312609
-12.002455,1,57.312629
-8.947553,1,57.322878
-106.812416,9,57.349948
-174.59044,15,57.358608
-9.183362,1,57.358635
-170.76347,16,57.377936
-87.67429,7,57.389545
-192.11975,17,57.397512
-16.669134,1,57.397535
-13.654311,1,57.406385
-102.72346,9,57.406405
-10.993735,1,57.415335
-11.756568,1,57.415348
-20.014925,1,57.423326
-26.627642,3,57.441922
-77.98767,6,57.441952
-13.793374,1,57.4529
-13.293263,1,57.452921
-132.72832,11,57.461654
-12.487013,1,57.470083
-88.72443,7,57.470104
-42.664112,3,57.478944
-15.291846,2,57.488357
-53.03081,4,57.499874
-28.151665,3,57.513191
-89.24423,7,57.524081
-9.632586,1,57.532836
-141.12437,13,57.55384
-7.251448,1,57.562745
-65.67996,8,57.562765
-8.13042,1,57.570796
-10.367969,1,57.57081
-183.51125,19,57.578827
-13.330473,1,57.578842
-14.174356,1,57.586888
-8.43887,1,57.586901
-8.745106,1,57.596019
-192.24677,15,57.619233
-106.55062,9,57.619255
-8.5945,1,57.62768
-142.31044,12,57.644728
-12.2486515,1,57.652023
-112.38617,7,57.660752
-12.4943905,1,57.66077
-8.537758,1,57.669969
-160.94118,14,57.669982
-39.44461,3,57.685401
-37.511475,4,57.685415
-43.40048,5,57.696835
-16.181656,2,57.696855
-14.0113125,1,57.704628
-13.534495,1,57.71192
-161.03627,12,57.743375
-14.516136,1,57.753387
-99.54656,9,57.75341
-276.95422,24,57.761514
-150.12692,14,57.773984
-32.9947,4,57.783016
-7.056463,1,57.791054
-12.549809,1,57.799282
-89.50838,7,57.808065
-94.15681,9,57.829917
-7.952886,1,57.837997
-155.16965,13,57.845944
-89.08434,8,57.845958
-9.88479,1,57.854692
-17.854519,1,57.863435
-12.0970125,1,57.872522
-114.21828,10,57.873011
-7.885815,1,57.880352
-11.208746,1,57.888072
-36.60086,5,57.908653
-143.99716,13,57.922832
-16.413223,2,57.934421
-170.84145,16,57.934438
-7.366513,1,57.943286
-8.16891,1,57.943301
-205.45996,16,57.958815
-93.64996,9,57.958829
-50.959503,5,57.96977
-23.131481,2,57.969785
-111.05794,10,57.990463
-51.931522,6,57.998523
-123.19684,9,58.014272
-8.4438,1,58.022517
-163.2379,13,58.030462
-140.25531,12,58.052435
-80.90733,7,58.06116
-122.39366,12,58.076911
-211.50424,18,58.088306
-50.759224,6,58.088321
-9.364415,1,58.096328
-8.629121,1,58.10531
-44.537235,5,58.113824
-32.71836,3,58.128185
-7.1834803,1,58.136025
-76.96533,8,58.144311
-109.224,10,58.163069
-214.08199,20,58.171821
-8.022972,1,58.171843
-21.62719,2,58.184102
-9.207462,1,58.192426
-116.967415,11,58.208392
-83.11457,8,58.220311
-212.63118,15,58.22934
-77.244804,7,58.237961
-8.905288,1,58.23798
-8.246038,1,58.245541
-111.475174,10,58.266947
-132.70897,9,58.274643
-61.7783,7,58.282537
-8.832435,1,58.290176
-66.54615,6,58.31053
-13.228597,1,58.319182
-77.71362,6,58.327018
-208.22752,16,58.335425
-7.8502517,1,58.343803
-7.910958,1,58.355265
-44.023457,5,58.363085
-18.026484,2,58.373387
-12.841053,1,58.381242
-201.5119,17,58.390248
-17.069565,1,58.390279
-20.068592,2,58.402172
-70.54828,7,58.423012
-192.18161,13,58.431436
-24.605469,2,58.439115
-152.28069,13,58.462503
-255.9564,23,58.46252
-104.87629,9,58.476028
-128.33649,11,58.483885
-9.229604,1,58.491994
-58.510086,6,58.516688
-173.84657,12,58.525616
-109.83245,12,58.525641
-7.6669965,1,58.533973
-6.6712446,1,58.542715
-24.169186,2,58.542748
-35.39087,4,58.551971
-61.949028,5,58.571845
-12.061921,1,58.579912
-110.941696,8,58.589552
-8.605339,1,58.58957
-8.684626,1,58.597761
-191.32333,20,58.597777
-10.761735,1,58.60695
-15.073428,2,58.606986
-8.334985,1,58.616227
-8.688454,1,58.635299
-145.22458,12,58.635329
-24.184923,3,58.643566
-43.255707,5,58.664938
-11.25465,1,58.673555
-13.849186,1,58.682
-109.80145,11,58.691509
-14.0774355,1,58.691532
-118.542435,11,69.372664
-125.093315,11,69.381519
-7.14541,1,69.381543
-7.8968034,1,69.389989
-8.917766,1,69.390007
-64.77592,6,69.398437
-12.028692,1,69.40615
-29.199747,3,69.41372
-7.2792687,1,69.422824
-7.942434,1,69.431286
-9.12583,1,69.440199
-153.11462,14,69.454222
-146.11948,11,69.465122
-9.109682,1,69.472975
-51.767902,4,69.481369
-123.23511,12,69.489439
-13.29333,1,69.498071
-68.34207,6,69.513248
-64.169655,5,69.524307
-41.668106,3,69.537224
-183.73328,19,69.547572
-7.6758184,1,69.555966
-32.157333,3,69.555985
-106.50477,9,69.563489
-51.975254,6,69.584511
-74.52547,8,69.598525
-150.01003,11,69.609089
-69.952675,8,69.622408
-52.583107,5,69.622424
-34.557404,3,69.636147
-70.93348,8,69.646683
-12.50156,1,69.654959
-50.28718,6,69.654971
-65.861374,6,69.667695
-7.97962,1,69.675965
-445.52707,37,69.67598
-7.8744445,1,69.683573
-7.6107044,1,69.691674
-7.985329,1,69.700265
-12.814371,1,69.708831
-104.31336,9,69.72979
-136.68646,13,69.729812
-16.98354,2,69.741237
-151.999,15,69.741254
-20.022812,2,69.741261
-10.489005,1,69.750318
-8.595951,1,69.750332
-8.443141,1,69.750339
-13.501431,1,69.759827
-98.45932,9,69.75984
-13.6798935,1,69.759846
-15.4696865,1,69.759852
-12.627747,1,69.768554
-13.324499,1,69.76857
-13.179093,1,69.77737
-50.987087,5,69.791792
-57.04923,5,69.791809
-9.688715,1,69.800091
-47.66166,5,69.800103
-8.036221,1,69.80878
-9.969844,1,69.808789
-59.5098,6,69.817547
-7.878839,1,69.817562
-7.6693997,1,69.817569
-7.3894525,1,69.826305
-16.733957,2,69.837375
-18.707626,1,69.846677
-69.531425,5,69.854605
-11.4304085,1,69.863337
-68.18602,6,69.863354
-8.530584,1,69.87224
-25.769577,2,69.880773
-17.322006,1,69.889627
-164.95384,15,69.908262
-54.72594,4,69.91707
-9.113851,1,69.933902
-88.24133,9,69.945155
-40.847984,4,69.945179
-29.664091,3,69.958275
-185.4139,14,69.966601
-7.9731164,1,69.966614
-42.0879,3,69.974638
-17.36657,1,69.982515
-12.831354,1,69.990529
-6.90884,1,69.998614
-13.331347,1,70.006762
-25.60599,2,70.019648
-10.966206,1,70.027345
-145.17511,13,70.046707
-163.43901,13,70.046724
-171.45845,16,70.0541
-6.8763556,1,70.063601
-44.368862,3,70.071745
-8.363426,1,70.07962
-16.890438,1,70.094863
-110.298645,11,70.105276
-15.114167,1,70.112975
-85.92447,8,70.121811
-8.629252,1,70.121828
-39.01994,3,70.121835
-15.506404,1,70.130013
-9.44288,1,70.130035
-20.682386,2,70.141997
-8.53306,1,70.142009
-7.893342,1,70.142015
-80.93364,8,70.14202
-7.7725115,1,70.15297
-8.362095,1,70.152982
-8.92577,1,70.161178
-20.699297,2,70.161188
-14.015797,1,70.170515
-8.614346,1,70.178884
-17.464817,1,70.188371
-7.899582,1,70.196426
-38.957638,4,70.196443
-64.4257,6,70.208571
-7.908311,1,70.217409
-7.054907,1,70.226039
-16.887678,1,70.233828
-13.14966,1,70.241942
-108.67544,12,70.25275
-7.1252403,1,70.252762
-8.153934,1,70.260729
-90.68253,8,70.271795
-10.645525,1,70.271809
-7.4409184,1,70.280423
-101.53122,10,70.28869
-8.655432,1,70.296675
-8.340394,1,70.305273
-87.64851,7,70.31407
-70.257484,6,70.32255
-8.646653,1,70.322563
-16.094324,2,70.32257
-62.041206,6,70.331213
-8.164102,1,70.331224
-14.143116,1,70.340221
-36.982975,4,70.353689
-49.23172,5,70.365948
-20.136122,2,70.365961
-37.26561,4,70.365968
-83.825165,8,70.377057
-14.183554,1,70.386386
-58.62521,4,70.395011
-10.288451,1,70.395022
-7.8377357,1,70.40354
-8.760879,1,70.411806
-7.7000637,1,70.420201
-70.27168,8,70.44453
-132.29163,12,70.444593
-165.34702,13,70.455773
-62.046642,6,70.455802
-9.783351,1,70.45581
-13.301496,1,70.465228
-15.018945,1,70.465263
-20.997715,1,70.465271
-7.015348,1,70.474956
-8.30235,1,70.474993
-8.537915,1,70.484029
-8.186629,1,70.493433
-75.44111,6,70.508917
-83.79753,8,70.508941
-8.409015,1,70.517276
-15.997012,2,70.529383
-7.452156,1,70.537971
-156.07445,14,70.55912
-65.25243,6,70.567428
-19.234484,2,70.57645
-8.9495535,1,70.576481
-170.46844,16,70.591986
-20.636677,2,70.592014
-8.087331,1,70.601048
-7.1259685,1,70.601067
-173.2161,14,70.601075
-10.141207,1,70.609624
-11.681854,1,70.609636
-8.225484,1,70.617457
-7.8158875,1,70.626526
-44.681534,4,70.637257
-56.218403,6,70.6463
-9.974809,1,70.646315
-7.207993,1,70.655587
-111.689766,10,70.655609
-8.71603,1,70.664427
-7.234348,1,70.672783
-9.178281,1,70.681488
-46.617302,5,70.689623
-121.224724,11,70.704437
-53.891636,5,70.71288
-7.6223664,1,70.721152
-7.499353,1,70.730383
-67.72915,7,70.73821
-58.088802,5,70.746504
-120.65538,12,70.746517
-7.3007035,1,70.75509
-8.12889,1,70.755106
-89.90572,7,70.776104
-81.02965,8,70.776122
-12.059646,1,70.784528
-8.36881,1,70.784538
-78.11592,7,70.793564
-12.739,1,70.801933
-30.02718,3,70.809377
-7.7265773,1,70.817749
-7.5080853,1,70.826114
-57.242905,5,70.837858
-181.67354,16,70.852789
-131.8328,11,70.860449
-14.044058,1,70.868408
-100.65082,8,70.877073
-8.394217,1,70.88575
-41.225334,4,70.885768
-113.641174,12,70.908086
-12.853468,1,70.916629
-110.32989,10,70.929226
-74.89015,8,70.929256
-16.844757,2,70.929263
-96.88261,8,70.929269
-10.218697,1,70.93783
-59.783466,5,70.95697
-54.616695,5,70.966093
-63.213543,6,70.985686
-14.30537,1,70.994354
-155.40532,13,71.001939
-172.28868,15,71.012916
-21.672527,3,71.022152
-49.96124,4,71.022174
-8.207639,1,71.030472
-140.68279,12,71.039651
-13.501913,1,71.039663
-66.68885,4,71.048035
-54.264286,5,71.059657
-8.281532,1,71.06853
-17.311157,1,71.077286
-61.695156,6,71.088675
-86.03321,8,71.097511
-8.157911,1,71.097521
-13.047098,1,71.106495
-118.21855,10,71.130532
-188.52078,16,71.139133
-11.476639,1,71.139149
-6.8071003,1,71.147167
-126.20229,10,71.155206
-30.922611,2,71.155218
-8.189532,1,71.162827
-9.412466,1,71.171954
-112.72926,11,71.171966
-8.028409,1,71.180385
-8.165274,1,71.188668
-17.825003,2,71.199775
-7.00339,1,71.208603
-76.24516,7,71.220517
-76.432045,9,71.22053
-119.712585,11,71.229388
-7.6358595,1,71.229399
-9.163654,1,71.229405
-12.741837,1,71.237637
-16.885712,2,71.248634
-37.463406,4,71.258198
-69.58828,7,71.258209
-8.352779,1,71.258214
-8.11707,1,71.266508
-7.8192225,1,71.266522
-9.13308,1,71.26653
-9.584905,1,71.275249
-98.63154,8,71.28646
-44.500793,4,71.295409
-29.398777,3,71.295421
-52.074467,6,71.30724
-12.927164,1,71.314987
-13.401018,1,71.32322
-47.29742,4,71.323232
