#{"t_start": 1770573625.21714, "env_id": "None"}
r,l,t
-13.860932,1,98.152908
-10.041942,1,98.163471
-10.759913,1,98.163492
-53.12745,5,98.173044
-7.8540864,1,98.173054
-9.1972065,1,98.181631
-7.9006066,1,98.190953
-28.212824,3,98.190972
-27.143908,2,98.19098
-7.3003125,1,98.200055
-13.1998625,1,98.200073
-13.413052,1,98.208149
-147.11478,12,98.226034
-47.344597,6,98.234436
-68.09712,7,98.234447
-9.948918,1,98.242507
-9.537983,1,98.242521
-22.12305,2,98.242528
-8.499268,1,98.251243
-65.242905,5,98.271128
-144.33849,11,98.271153
-58.581112,5,98.27116
-51.290817,4,98.271166
-15.37571,1,98.282053
-7.365113,1,98.28207
-11.11973,1,98.282077
-7.4488287,1,98.290991
-7.992414,1,98.298913
-46.085903,4,98.307242
-10.888342,1,98.316114
-20.901552,2,98.316125
-52.70428,5,98.324003
-37.088642,3,98.335012
-7.8557324,1,98.34419
-28.187109,3,98.360135
-13.163353,1,98.367932
-11.751629,1,98.377214
-13.910201,1,98.385133
-204.68617,16,98.3982
-132.09918,11,98.398214
-8.8196535,1,98.4067
-154.97275,14,98.41525
-7.5113654,1,98.423671
-22.037144,2,98.435023
-7.776972,1,98.442945
-89.29444,9,98.451621
-9.10658,1,98.460618
-11.9847555,1,98.468874
-7.1453643,1,98.480114
-129.45116,11,98.492069
-33.52579,3,98.500796
-7.170526,1,98.500811
-146.4469,13,98.500819
-16.353584,1,98.508426
-16.448923,1,98.508438
-12.2180195,1,98.517096
-86.87643,9,98.517111
-7.6446304,1,98.517117
-13.424589,1,98.525635
-10.719948,1,98.533881
-48.717625,5,98.542427
-7.7349577,1,98.542436
-8.3262415,1,98.551421
-12.793661,1,98.551433
-8.051718,1,98.561304
-7.8900065,1,98.569981
-7.063525,1,98.579412
-21.185917,3,98.579426
-108.88982,8,98.588641
-8.677282,1,98.588656
-97.40528,8,98.588664
-57.924267,4,98.604824
-50.397392,3,98.604836
-8.608018,1,98.616197
-64.26863,6,98.627748
-27.646105,3,98.627761
-53.00969,6,98.627767
-9.564879,1,98.635733
-40.96553,5,98.65176
-98.65319,8,98.659811
-8.267211,1,98.65982
-12.898943,1,98.667651
-8.35407,1,98.676235
-8.3085,1,98.685538
-16.003204,1,98.694432
-131.00957,11,98.706486
-33.80567,3,98.715209
-83.387794,7,98.715223
-12.786814,1,98.723255
-12.2324295,1,98.731248
-43.184494,3,98.731258
-222.75952,16,98.739316
-20.056593,2,98.750816
-13.381287,1,98.758479
-121.56777,9,98.773538
-13.949992,1,98.782628
-8.870517,1,98.791446
-94.7406,9,98.791464
-155.45793,11,98.803777
-13.587584,1,98.812274
-9.889619,1,98.820235
-121.66027,11,98.831742
-8.583965,1,98.83981
-7.8928394,1,98.847509
-100.156845,10,98.859146
-118.47974,10,98.859157
-19.704782,1,98.86795
-43.823063,4,98.877312
-16.607004,2,98.885815
-96.061646,9,98.885831
-8.858743,1,98.896553
-13.967904,2,98.904979
-7.1186447,1,98.90499
-47.414852,5,98.904996
-10.991671,1,98.913013
-27.853848,2,98.921537
-8.484779,1,98.921548
-16.628525,1,98.930458
-9.724866,1,98.939357
-9.509753,1,98.947905
-49.838356,5,98.947917
-7.20606,1,98.956407
-9.425836,1,98.956419
-8.753751,1,98.965016
-108.46114,10,98.965027
-8.720369,1,98.973192
-34.03612,3,98.981551
-39.641647,4,98.995705
-7.859326,1,99.003416
-8.050848,1,99.01267
-53.100574,5,99.012686
-32.27999,4,99.012695
-9.892963,1,99.021027
-113.74568,12,99.021039
-9.935583,1,99.021045
-11.087098,1,99.029662
-7.1223526,1,99.029677
-137.88329,11,99.061975
-116.45774,10,99.061991
-11.257843,1,99.069746
-8.474945,1,99.07808
-9.018572,1,99.086036
-115.03847,13,99.098294
-144.97845,14,99.106302
-7.2907863,1,99.114297
-9.307129,1,99.121586
-136.94656,13,99.144704
-126.25567,11,99.153386
-76.07694,7,99.153396
-8.637926,1,99.153403
-8.25147,1,99.16165
-125.74897,12,99.170052
-8.134831,1,99.170062
-30.00408,4,99.187533
-52.198368,6,99.187557
-66.968376,6,99.187566
-9.474403,1,99.197215
-6.368821,1,99.197241
-8.584465,1,99.197251
-19.622,2,99.208869
-33.929104,3,99.217987
-13.463541,1,99.218002
-32.956528,3,99.218008
-11.407714,1,99.22686
-10.929046,1,99.234675
-9.177659,1,99.243453
-42.72295,4,99.252037
-39.826565,4,99.252051
-14.795789,1,99.259697
-176.41476,14,99.268415
-22.034403,2,99.277096
-75.43863,7,99.29682
-121.50435,9,99.305672
-62.99621,7,99.313822
-7.066767,1,99.313838
-8.457032,1,99.321988
-21.64483,2,99.330611
-8.036627,1,99.330622
-34.75811,4,99.34877
-77.54085,9,99.357545
-63.60634,6,99.365672
-238.14227,16,99.376721
-67.49183,7,99.405519
-13.108289,1,99.41274
-155.29176,14,99.423401
-17.438972,1,99.430959
-9.483132,1,99.438406
-24.231737,2,99.448712
-247.1242,18,99.456552
-7.375906,1,99.464813
-10.934104,1,99.472984
-157.5336,11,99.485225
-58.593224,5,99.485238
-250.42569,21,99.485245
-26.68285,3,99.500584
-48.286415,5,99.500611
-7.185429,1,99.508422
-14.98514,1,99.516498
-66.143524,6,99.525013
-40.009396,3,99.525029
-9.08324,1,99.525037
-11.671876,1,99.533286
-12.834954,1,99.533296
-83.41526,8,99.560951
-90.066635,8,99.568831
-82.98996,8,99.568846
-8.741054,1,99.577153
-12.776117,1,99.577163
-15.983152,2,99.587971
-205.08435,18,99.587985
-7.6234097,1,99.59644
-17.47555,1,99.596454
-12.355821,1,99.60477
-8.937697,1,99.615665
-53.830074,5,99.615686
-9.019538,1,99.625045
-7.4735103,1,99.625059
-98.78264,8,99.625066
-11.154026,1,99.633551
-38.560303,4,99.647957
-86.48105,9,99.660008
-85.73902,7,99.670348
-64.263306,5,99.678872
-23.893774,2,99.690986
-10.029343,1,99.699224
-8.086768,1,99.708134
-226.24988,18,99.727154
-70.90903,6,99.73559
-149.30733,12,99.74379
-16.328865,2,99.751961
-158.29613,16,99.76002
-55.452686,4,99.771193
-32.80532,4,99.779643
-8.470074,1,99.779659
-8.187207,1,99.788033
-8.01998,1,99.788048
-44.556355,5,99.796126
-101.57067,10,99.805759
-7.1861534,1,99.814038
-36.121128,4,99.822581
-9.087883,1,99.830794
-38.204784,4,99.841881
-20.778872,2,99.841896
-15.618757,2,99.852889
-8.370923,1,99.861322
-114.62546,11,99.870273
-93.73444,11,99.879441
-63.972664,6,99.888255
-7.6580234,1,99.888266
-8.017937,1,99.896708
-9.851159,1,99.89672
-33.627605,4,99.905238
-14.14436,1,99.905252
-77.80725,6,99.914806
-9.504605,1,99.91483
-6.659944,1,99.923761
-62.14238,6,99.952454
-84.59765,10,99.961039
-8.12696,1,99.961052
-8.519367,1,99.96938
-15.312404,2,99.978367
-15.7126875,1,99.97838
-9.645972,1,99.985944
-126.659134,11,99.985957
-66.16415,6,100.007254
-11.67562,1,100.017137
-244.89508,19,100.024782
-11.897121,1,100.024799
-9.2344265,1,100.033439
-85.059326,8,100.033456
-8.026085,1,100.033466
-16.427977,2,100.047846
-128.82571,13,100.061249
-91.05436,6,100.069623
-10.270632,1,100.077818
-95.198006,9,100.087928
-67.6349,5,100.097142
-96.30305,8,100.097153
-8.572213,1,100.097159
-8.9326515,1,100.106169
-8.03104,1,100.106179
-14.592292,1,100.114632
-43.200123,3,100.13191
-88.3389,9,100.140992
-66.74005,6,100.14101
-14.157294,1,100.148971
-7.9197774,1,100.148984
-13.033939,1,100.156928
-22.489517,2,100.167799
-68.33531,6,100.17666
-8.424394,1,100.176674
-7.960341,1,100.185099
-8.881112,1,100.185109
-8.586339,1,100.194848
-51.694584,6,100.194909
-15.807961,2,100.209378
-7.2141705,1,100.209421
-8.911127,1,100.220079
-40.037388,4,100.239114
-220.97974,19,100.249481
-10.381656,1,100.249501
-91.5928,7,100.249508
-15.128063,1,100.258215
-8.089568,1,100.258227
-9.193901,1,100.258233
-7.1597033,1,100.267364
-11.818524,1,100.267378
-8.859246,1,100.276326
-10.480048,1,100.276339
-21.675634,2,100.276347
-12.480043,1,100.28551
-8.617905,1,100.285527
-9.333624,1,100.295395
-14.989544,1,100.295409
-36.64341,4,100.307088
-7.9735503,1,100.314804
-11.372876,1,100.32293
-152.83133,15,100.322945
-57.539684,6,100.334315
-10.565989,1,100.342028
-24.444902,2,100.353746
-8.520965,1,100.364829
-13.023566,1,100.373747
-81.12403,7,100.373762
-79.93253,8,100.38244
-8.356825,1,100.382459
-14.342952,1,100.382468
-10.561696,1,100.390653
-19.828098,2,100.399411
-14.60424,2,100.399422
-13.489814,1,100.399428
-12.150617,1,100.407094
-173.31949,16,100.415683
-22.929111,3,100.427225
-13.798326,1,100.4371
-46.527523,5,100.437124
-12.718096,1,100.44531
-38.90143,4,100.459827
-77.004814,6,100.473953
-130.79826,11,100.481902
-39.885735,4,100.481915
-172.63953,15,100.49292
-10.376567,1,100.501147
-7.0059004,1,100.510227
-40.29653,4,100.510239
-57.198185,5,100.510246
-7.2745843,1,100.519107
-6.857395,1,100.519117
-9.465158,1,100.519123
-75.24043,6,100.528945
-15.76535,2,100.537755
-11.328354,1,100.537767
-13.694478,1,100.547527
-7.9999127,1,100.547552
-7.8714046,1,100.556517
-7.9292912,1,100.556534
-7.9345574,1,100.565769
-53.808178,5,100.56578
-7.3872375,1,100.574416
-7.756475,1,100.574432
-7.7672,1,100.583021
-15.723077,1,100.583032
-8.18222,1,100.590887
-57.601986,5,100.598576
-8.108209,1,100.606434
-8.291825,1,100.615495
-49.03161,5,100.624083
-49.792812,5,100.633338
-20.19237,2,100.642367
-14.928994,1,100.651247
-8.472045,1,100.662216
-191.79718,18,100.673686
-51.080986,6,100.682208
-117.28026,9,100.690756
-7.703525,1,100.690766
-8.769448,1,100.698058
-90.678444,7,100.709839
-41.37255,5,100.709849
-8.9222975,1,100.719409
-8.161977,1,100.719422
-12.820186,1,100.728527
-44.275604,4,100.728542
-90.329956,6,100.737573
-13.2147045,1,100.737587
-7.980167,1,100.737594
-8.607955,1,100.745903
-14.004269,1,100.745913
-16.929153,2,100.754749
-10.697618,1,100.754776
-9.182492,1,100.765279
-11.158924,1,100.765301
-23.339144,2,100.765308
-8.321113,1,100.773804
-17.076643,2,100.782535
-95.99894,7,100.782546
-46.13411,5,100.803044
-85.978325,8,100.811678
-8.261069,1,100.819367
-84.44161,8,100.827804
-7.8880553,1,100.827819
-17.866808,1,100.836658
-33.352875,4,100.836669
-8.13659,1,100.836675
-13.615789,1,100.845624
-8.307075,1,100.854595
-106.38081,12,100.854617
-22.846903,3,100.863643
-56.9884,5,100.875533
-57.49243,4,100.883743
-45.815647,4,100.883758
-16.029388,2,100.892536
-8.640954,1,100.892548
-6.992945,1,100.900573
-8.395803,1,100.909835
-15.675511,2,100.909849
-16.710033,1,100.918553
-82.10806,7,100.918564
-36.382282,3,100.930812
-120.64033,9,100.945569
-26.08722,3,100.945582
-67.61615,6,100.95503
-7.945772,1,100.95505
-53.00638,5,100.970993
-17.05319,2,100.983877
-11.544363,1,100.992059
-20.687456,1,101.000501
-154.09348,15,101.008536
-9.0825,1,101.016392
-7.8387876,1,101.02448
-58.10552,4,101.032756
-8.72914,1,101.040654
-139.93115,14,101.049145
-160.83789,14,101.049158
-8.539004,1,101.058531
-8.331849,1,101.058552
-12.787898,1,101.067541
-8.307422,1,101.067554
-14.169681,1,101.076294
-7.4714246,1,101.076311
-12.683253,1,101.085053
-60.314346,7,101.085065
-9.122762,1,101.085073
-12.734193,1,101.093405
-83.61295,7,101.102881
-14.071516,1,101.111404
-53.675606,5,101.123364
-61.634434,5,101.131645
-43.645016,4,101.149854
-143.50009,10,101.149867
-8.354258,1,101.159017
-10.20994,1,101.16719
-26.37416,2,101.167205
-78.94515,7,101.167213
-7.8313265,1,101.175772
-16.695976,1,101.175784
-21.984045,2,101.187979
-179.32239,14,101.199571
-12.939417,1,101.2082
-34.99001,4,101.2176
-11.483383,1,101.217613
-7.713477,1,101.226454
-7.995515,1,101.226466
-8.21856,1,101.235459
-7.912499,1,101.235471
-10.378896,1,101.244132
-9.707489,1,101.244142
-13.464489,1,101.252929
-12.213115,1,101.261458
-161.55342,13,101.273375
-210.04242,15,101.2813
-45.438313,6,101.290055
-9.22142,1,101.298487
-54.313507,6,101.307623
-71.45615,5,101.319847
-8.682319,1,101.327731
-109.88652,9,101.338704
-13.728006,1,101.347241
-104.6968,8,101.354858
-86.30172,8,101.363418
-15.061095,1,101.363435
-8.213686,1,101.372516
-10.465304,1,101.372538
-11.500163,1,101.382247
-11.130201,1,101.382265
-12.800941,1,101.39098
-80.05188,8,101.390993
-17.730253,1,101.399748
-7.318278,1,101.399759
-32.70928,3,101.408642
-10.2997265,1,101.408652
-8.29641,1,101.417466
-10.003983,1,101.425923
-41.075233,4,101.437695
-74.02717,7,101.449629
-148.7202,13,101.449642
-26.420202,2,101.449648
-8.947692,1,101.458305
-8.4586525,1,101.466119
-16.28478,2,101.466134
-47.33888,3,101.474859
-12.080239,1,101.474879
-13.609257,1,101.482944
-31.029999,4,101.497377
-9.684145,1,101.506064
-65.270355,7,101.514002
-8.942137,1,101.522127
-210.682,15,101.530383
-44.42362,2,101.54186
-14.527917,1,101.550473
-12.1590185,1,101.558762
-59.986633,6,101.567085
-8.545814,1,101.576712
-227.57002,15,101.588504
-43.510128,4,101.588523
-31.561443,3,101.59874
-8.963355,1,101.598751
-12.073517,1,101.60733
-135.53049,13,101.607344
-19.97788,2,101.618827
-52.997475,4,101.618841
-12.974061,1,101.62727
-7.8642273,1,101.627284
-14.222199,1,101.636174
-72.13516,5,101.636187
-16.959944,1,101.6442
-15.053275,1,101.652134
-47.988045,4,101.669612
-95.65758,8,101.679018
-12.61387,1,101.687089
-137.64369,12,101.687101
-7.728507,1,101.698054
-11.80418,1,101.706838
-10.776999,1,101.715317
-72.34369,6,101.72277
-47.436455,5,101.731197
-166.29039,13,101.731212
-15.862331,1,101.731219
-8.074941,1,101.73917
-22.115421,2,101.747234
-10.530721,1,101.756659
-57.922535,5,101.756672
-12.434884,1,101.764747
-8.829627,1,101.764761
-9.127676,1,101.773572
-8.42102,1,101.782835
-7.4667864,1,101.790907
-45.077755,4,101.799824
-9.159615,1,101.799841
-134.95561,12,101.818811
-38.66248,4,101.818823
-7.5495286,1,101.827123
-149.24393,12,101.827135
-7.794307,1,101.836058
-59.844017,6,101.83607
-8.52095,1,101.844173
-17.14943,1,101.851529
-54.941936,5,101.863541
-63.593773,5,101.872244
-7.2766767,1,101.872258
-12.280949,1,101.880364
-7.075336,1,101.88874
-77.61649,5,101.903957
-101.85669,8,101.903975
-9.005268,1,101.913073
-60.0631,6,101.923456
-221.38255,16,101.931777
-22.295534,3,101.93179
-17.919716,1,101.931797
-8.193843,1,101.939358
-26.621462,3,101.950922
-16.334465,1,101.959151
-9.570603,1,101.967745
-80.413445,9,101.967757
-17.225908,2,101.979888
-72.60794,7,101.988427
-30.512138,3,101.988441
-7.957758,1,101.997547
-8.4542,1,101.997575
-138.70285,12,102.014627
-48.721954,5,102.026113
-77.808014,7,102.026127
-16.408752,2,102.037053
-8.816767,1,102.044884
-106.88604,10,102.054956
-16.940777,1,102.06333
-82.70265,8,102.063343
-9.212116,1,102.072342
-7.4751954,1,102.072354
-89.92957,7,102.087355
-51.033504,4,102.096023
-160.92224,15,102.113871
-56.615036,6,102.121221
-82.187996,6,102.12864
-10.166166,1,102.135942
-126.46853,12,102.144812
-48.27869,3,102.144829
-13.074896,1,102.153875
-22.707478,2,102.164689
-48.29111,6,102.179481
-93.75789,10,102.179496
-36.888657,4,102.188167
-9.460696,1,102.188181
-8.274549,1,102.188188
-139.08499,9,102.198635
-8.055739,1,102.198663
-7.562412,1,102.207908
-9.675056,1,102.207927
-25.148054,3,102.21797
-13.606184,1,102.21799
-39.975864,3,102.217997
-12.59384,1,102.22616
-40.815475,4,102.23728
-17.51896,2,102.248328
-93.980385,7,102.260596
-127.679405,11,102.277374
-8.148033,1,102.285524
-13.472905,1,102.293953
-121.88862,12,102.293964
-83.5937,7,102.303328
-12.209037,1,102.303351
-7.6646247,1,102.313906
-7.7745323,1,102.323007
-31.738226,3,102.323023
-8.346732,1,102.332822
-8.742623,1,102.332836
-129.13676,12,102.332842
-45.31278,4,102.34219
-12.25215,1,102.342206
-8.267225,1,102.342215
-8.276707,1,102.350593
-13.799474,1,102.350604
-9.011562,1,102.359193
-8.3368635,1,102.367417
-81.31069,7,102.381939
-71.68626,6,102.391293
-12.430593,1,102.391304
-35.16452,4,102.39131
-19.830574,1,102.398889
-8.466572,1,102.408116
-59.019073,5,102.423501
-8.455091,1,102.431569
-201.57349,16,102.447249
-193.84734,13,102.464049
-78.77232,7,102.464066
-129.02493,11,102.464072
-8.23209,1,102.471813
-8.235923,1,102.480275
-11.523811,1,102.48856
-6.8703856,1,102.497359
-189.55939,13,102.519948
-8.461891,1,102.528745
-8.526795,1,102.537181
-195.7528,14,102.555914
-187.192,16,102.566995
-51.375095,5,102.56701
-12.476295,1,102.575049
-15.991516,1,102.575062
-13.339995,1,102.583748
-7.0832915,1,102.592883
-163.71257,15,102.592895
-19.281322,2,102.592902
-73.74443,7,102.603822
-28.918512,3,102.612479
-35.013683,3,102.612494
-26.02848,3,102.624179
-8.634263,1,102.633232
-34.021538,3,102.63325
-34.915695,4,102.642082
-8.698449,1,102.642095
-11.963794,1,102.642101
-75.80266,8,102.650928
-9.570096,1,102.650939
-6.83553,1,102.658856
-8.327794,1,102.666732
-7.7036724,1,102.683561
-22.211845,3,102.683631
-8.799305,1,102.6998
-50.754208,6,102.731055
-132.07947,12,102.739877
-147.03984,13,102.749175
-8.6399765,1,102.749194
-31.500654,3,102.758266
-8.657666,1,102.758278
-8.79086,1,102.758285
-8.76698,1,102.767021
-8.044504,1,102.767039
-9.012352,1,102.767046
-126.40471,12,102.775952
-7.3885937,1,102.775964
-10.998778,1,102.77597
-19.451725,2,102.787747
-26.753292,3,102.79699
-8.4863205,1,102.805712
-28.578934,2,102.805726
-53.986443,5,102.815095
-9.983402,1,102.815105
-12.588877,1,102.82478
-19.016909,2,102.835782
-30.147305,3,102.853034
-69.037544,7,102.853049
-11.811661,1,102.861071
-182.93394,14,102.86989
-14.8909,1,102.869902
-19.002813,2,102.869909
-8.583212,1,102.878224
-14.391775,1,102.886919
-101.77257,7,102.907504
-10.563727,1,102.914927
-7.7689457,1,102.923305
-91.53,9,102.923319
-9.120289,1,102.932282
-8.623811,1,102.932301
-8.499915,1,102.940032
-8.756774,1,102.948139
-113.0796,11,102.956879
-13.653441,1,102.956893
-251.36139,22,102.965997
-8.832956,1,102.966008
-7.030327,1,102.966014
-13.008273,1,102.975208
-10.523091,1,102.975224
-8.687759,1,102.984221
-12.873997,1,102.984235
-23.921194,3,102.991828
-90.08173,9,103.003403
-8.107833,1,103.011715
-81.68152,7,103.025855
-70.80858,5,103.038005
-7.765242,1,103.046557
-57.22519,3,103.046582
-147.98813,11,103.054658
-8.438191,1,103.054685
-8.736287,1,103.054692
-8.272757,1,103.063327
-13.203899,1,103.063359
-127.49504,11,103.063366
-11.129957,1,103.071158
-8.102805,1,103.079492
-7.4960294,1,103.088464
-30.083748,4,103.09728
-11.974981,1,103.097291
-8.008183,1,103.106118
-13.567053,1,103.114945
-65.98178,7,103.114959
-8.820929,1,103.12305
-36.657078,2,103.131474
-87.4416,8,103.131484
-15.3820505,1,103.140675
-13.100082,1,103.149405
-87.959595,7,103.15849
-10.342695,1,103.167878
-15.77126,2,103.167892
-65.66718,6,103.176451
-48.431408,6,103.184939
-11.666487,1,103.193413
-84.72615,8,103.21907
-8.858269,1,103.227338
-132.71825,10,103.227353
-73.59544,7,103.22736
-7.808268,1,103.236185
-115.251305,11,103.236198
-8.366686,1,103.236205
-12.404607,1,103.24581
-7.3513656,1,103.245828
-21.61472,2,103.25485
-14.472018,1,103.264741
-19.055094,2,103.264755
-7.3599167,1,103.273524
-7.485567,1,103.273538
-40.039444,3,103.273544
-8.1724205,1,103.282577
-16.328634,1,103.282586
-13.238173,1,103.290357
-56.46566,5,103.305194
-20.381836,2,103.317355
-28.449886,3,103.330273
-166.5826,15,103.33029
-148.70488,14,103.349379
-158.18765,13,103.349397
-13.597865,1,103.357956
-86.021,9,103.372363
-71.230125,6,103.388078
-98.32456,7,103.404377
-158.73413,11,103.404394
-8.380926,1,103.412934
-8.72343,1,103.412944
-211.21127,17,103.41295
-14.134533,1,103.420712
-8.108604,1,103.420724
-85.80714,7,103.42957
-12.789648,1,103.429584
-6.94577,1,103.438161
-11.179616,1,103.438172
-10.278899,1,103.44668
-8.090621,1,103.446689
-7.392755,1,103.456505
-11.9772835,1,103.456523
-8.478527,1,103.465163
-65.876045,6,103.465182
-7.2284408,1,103.465189
-8.952611,1,103.474659
-10.696029,1,103.474673
-9.337948,1,103.482389
-12.870232,1,103.49064
-110.51525,10,103.501673
-84.16073,7,103.513509
-24.036572,2,103.525527
-7.231433,1,103.533099
-8.888697,1,103.541748
-110.421875,10,103.541761
-63.49363,6,103.541769
-24.087082,2,103.553544
-136.35312,12,103.565524
-43.676533,4,103.565547
-7.5594034,1,103.574746
-17.815592,1,103.574761
-12.440089,1,103.582329
-7.7750225,1,103.582342
